Sentense,Tag
Ah!,0.0
I'm sorry.,0.0
I couldn't get you the Cybertruck.,0.0
Devastating.,0.0
"Will Faze Rugs fan be taking home a Cybertruck, or will we have yet another loss?",0.0
"Come on, Rugs.",0.0
Come on.,0.0
Yeah!,0.0
Let's go!,0.0
"Oh, my god!",0.0
Let's go!,0.0
I love you.,0.0
"Dude, I love you too.",0.0
We're back!,0.0
"And after seeing three massive YouTubers lose this challenge, it was clear nobody else wanted to try it.",0.0
"So in the meantime, I let all the YouTubers get settled.",0.0
"Oh, that's a pro there.",0.0
But it wouldn't be long until being settled turned into being bored.,0.0
Bored enough to literally be stupid.,0.0
"I don't know why he's doing this, but he's technically not out yet.",0.0
He has not touched the red.,0.0
Oh!,0.0
Oh!,0.0
We'll check the footage.,0.0
Did he touch it?,0.0
"Oh, yeah.",0.0
"Oh, no!",0.0
"So far, four YouTubers have left the queue.",0.0
And we need one more to leave before we can start the next challenge.,1.0
So challenge two will begin when one person gets out.,1.0
"Hey, Ido!",1.0
Ow!,1.0
Stop!,1.0
Do a little.,1.0
Hi.,1.0
Do a little.,1.0
I'm making out like a bandit Pokimane.,1.0
Can I take my jacket with me?,1.0
Of course.,1.0
"Yeah, go do it.",1.0
Oh!,1.0
Oh!,1.0
OK.,1.0
Bye!,1.0
Bye.,1.0
Bye.,1.0
Bye.,1.0
And then there is 45.,1.0
I'm going to go prep the second challenge.,1.0
I'll be back.,1.0
"And by prep, I mean sweep up the giant pile of a million real dollars scattered on the floor.",1.0
"Yo, Mr. Beast sweeping money is a crazy shot.",0.0
Mr. Beast is literally wiping money off of the floor.,0.0
I don't know what to tell you about this.,0.0
"And now that all the money has been cleaned up, are you guys ready for the second challenge?",0.0
Yeah!,0.0
All right.,0.0
I'm going to need you all to stand up.,0.0
Uh-oh.,0.0
You'll notice there are dots in groups of five on the floor.,0.0
"So naturally, I need all of you to split up into groups of five.",1.0
"And on top of that, elect a team captain for your group.",1.0
Oh!,1.0
Who will be granted immunity for this next challenge?,1.0
That's all I will say.,1.0
Have fun picking teams.,1.0
This is crazy.,1.0
We had to split into groups of five?,1.0
"If all four guessed each other, I would be so sad.",1.0
"OK, so let's do us five.",1.0
We are in true overthinker fashion.,1.0
"Oh, yeah.",1.0
Overthinking this challenge.,1.0
Are you five going to be a group?,1.0
Yeah.,1.0
OK.,1.0
Who's going to be the captain?,1.0
"We're deciding, Jimmy.",1.0
Have you picked a captain yet?,1.0
It's Jack.,1.0
For some reason.,1.0
Marques.,1.0
Marques.,1.0
How can you not trust Marques' most trustworthy tech reviewer online?,1.0
"I should have picked a captain, please.",1.0
That's up to you guys.,1.0
I want no say.,0.0
How are you guys going to pick your captain?,0.0
You ready to toast?,0.0
Who?,0.0
"Sketch, do you trust him with your life?",0.0
I trust him.,0.0
I trust him fully.,0.0
"All right, you'll notice my henchmen are bringing in tables for each of the team captains.",0.0
And what's on these tables might look a little familiar.,0.0
"Oh, no. I know what it is.",0.0
"Yes, come on the other side.",0.0
"Captains, I want you to lift the cloth and reveal the next challenge.",0.0
You have four cookies.,0.0
"Oh, my god.",0.0
I'm freaking out.,0.0
And each captain has to decide which YouTuber on their team will cut each cookie.,0.0
"Oh, my god.",0.0
"If they break it, they're eliminated.",0.0
No!,0.0
"And if it wasn't already obvious, depending on which cookie you get, this is either going to be really easy or almost impossible.",0.0
"Nico, it's time to hand out some cookies.",0.0
"This is the worst day of my life, honestly.",0.0
Why are you handing Sketch?,0.0
No!,0.0
There's no way!,0.0
This is crazy.,0.0
There's no way you would do it.,0.0
This is crazy.,0.0
There's no way.,0.0
I can do this.,0.0
There's no way you would do it.,0.0
"Oh, my goodness!",0.0
Oh!,0.0
Wow!,0.0
"Nico, his blood is on your hands.",0.0
"Oh, my god!",0.0
Nico!,0.0
"Oh, my god!",0.0
But the captain still had eight more umbrellas to hand out.,0.0
Umbrella is going to Michael.,1.0
How'd you end up with umbrella?,1.0
I said I could do it.,1.0
I trust him.,1.0
OK.,1.0
"Give me that umbrella, sir.",1.0
Umbrella!,1.0
I took it for the team.,1.0
You're giving him the umbrella?,1.0
Ready.,1.0
I believe in you.,1.0
Got you.,1.0
"Oh, no!",1.0
How'd you end up with the umbrella?,1.0
Bad luck.,1.0
You got it.,1.0
You got it.,1.0
You got it.,1.0
You got it.,1.0
Lexi got the umbrella.,1.0
I got the umbrella.,1.0
I'm confident.,1.0
It's a cruel world.,1.0
I'm so sorry.,1.0
Bro!,1.0
"Hokie Mane, I believe in you!",1.0
You are her!,1.0
This is your time!,1.0
This is your moment!,1.0
Let everyone know that you the bad bitch!,1.0
Start the timer.,1.0
All right.,1.0
The 10-minute counter has begun.,1.0
"If you don't carve the shape out, obviously, you'll be eliminated.",0.0
I thought being team captain would mean I could do a challenge to help my team win.,0.0
"Turns out, I skipped the challenge and punished my team.",0.0
I got the triangle.,0.0
"It tastes really good, though.",0.0
Easy peasy.,0.0
10 minutes is a long time.,0.0
"And that's what I thought as well, but it took a solid chunk of time before this happened.",0.0
Yes!,0.0
Yes!,0.0
"Come on, sketch!",0.0
"Come on, sketch!",0.0
"But not everyone had it so easy, like Logan Paul with the star and Pokimane with the hardest of them all.",0.0
It cracked down the middle.,0.0
I'm so sorry.,0.0
"Pokimane, I'm sorry.",0.0
"Because the umbrella had just obliterated Pokimane, the others took notice and were more cautious with their umbrellas.",0.0
"Sketch, you have to be careful, yeah?",0.0
Take your time.,0.0
Take your time.,0.0
But the people with simpler shapes were showing a lot more progress.,0.0
Riku got the star!,0.0
Let's go!,0.0
Yay!,0.0
Yes!,0.0
Let's go!,0.0
"Oh, my God.",0.0
My team rules!,0.0
"Poki-ball, let's go, guys.",0.0
Let's go.,0.0
"Logan, that might be the most disgusting cookie out here.",0.0
"Bro, you're making me do this.",0.0
"Bro, I'm trying to win a million dollars for the Logang.",0.0
"Nice, nice, nice.",0.0
"Y'all got it, boys.",0.0
Good stuff.,0.0
"Oh, my goodness.",0.0
"Yes, yes, sketch.",0.0
"Yes, yes, yes.",0.0
"Oh, gosh!",0.0
"Oh, I got it.",0.0
You got it.,0.0
"Oh, that's disgusting!",0.0
"I hate you, Jimmy!",0.0
"All right, all right.",0.0
"Hey, hey, really quick, really quick.",0.0
I'm good.,0.0
"Hey, that's where it's going to mess up.",0.0
This is where people crack.,0.0
"Oh, no!",0.0
You did this!,0.0
Just for a piece of change.,0.0
What happened?,0.0
He betrayed me.,0.0
"Yeah, do you trust him with your life?",0.0
I trust him.,0.0
I trust him fooling.,0.0
"You gave the guy with the worst eyesight, with the worst hands, the worst thing.",0.0
"I'm sorry,",0.0
brother.,1.0
"And with that, the second challenge has eliminated Colby and Rug, Michael Reeves, Fede, Ozzy, Lexi, and Matt.",1.0
"Oh, shit!",1.0
Not yet!,1.0
Right again.,1.0
"The true million dollars was the friends we made along the way, and that's no theory.",1.0
Retirement pajamas!,1.0
Yes.,1.0
He just re-retired.,1.0
"And we also lost J Slat, Pokimane, and Matsu.",1.0
"And lastly, of course, Sketch.",1.0
Thanks for coming on.,1.0
It was a pleasure.,1.0
Thank you so much.,1.0
Are you going to dab him up?,1.0
Oh!,1.0
"Wait a minute, brother.",1.0
"11 people were eliminated,",1.0
and only 34 of you remained.,0.0
Congrats.,0.0
"You are an evil man, Mr. Beast.",0.0
There were some beloved people that were taken.,0.0
"I'm happy they're gone, every single one of them, because it means my odds are better.",0.0
"Now, the herd has been thinned, and I'm going to win.",0.0
"And while setting up the next challenge, I let the 34 remaining YouTubers entertain themselves.",0.0
We can play a game.,0.0
"How close can you get to a red line, bro?",0.0
"Ooh, they're bottle caps.",0.0
That's right.,0.0
The device that entertains your favorite creators are bottle caps.,0.0
Ooh!,0.0
Whoa!,0.0
"Hey, watch this, watch this.",0.0
"Oh, my God!",0.0
Oh!,0.0
"Oh, my God!",0.0
They're all going to think about it.,0.0
Oh!,0.0
"Oh, my God!",0.0
"Oh, my God!",0.0
Oh!,0.0
Oh!,0.0
Oh!,0.0
Oh!,0.0
Oh!,0.0
"All right, that's enough of that.",0.0
"For challenge three, I need you all in groups of two and duct tape your hands together.",0.0
Be careful who you pick as your partner.,0.0
"I was best man at these weddings, sorry.",0.0
We're riding together.,0.0
"All right, let's do it, Andrea.",0.0
Are we locking it in?,0.0
"Yeah, I think we're locking it in.",0.0
"For some reason, everyone just paired up with their closest friends.",0.0
They think that they're going to be teammates.,0.0
"Which, let's be honest, is not the best strategy in a Mr. Beast video.",0.0
"Do we have to hold hands, or am I just doing this?",0.0
"Oh, sorry, sorry.",0.0
"Yo, yo, yo, yo, yo, yo!",0.0
"Yo, hey!",0.0
Why am I winning against these guys?,0.0
Everyone has a partner.,0.0
Update the floor.,0.0
Go ahead and bring it on in.,0.0
"Whoever you're duct taped to, we will cut you loose, and you'll be going head to head in giant Jenga.",0.0
This is so stressful.,0.0
I hate Jenga.,0.0
"No, we got this, we got this.",0.0
"You've been laughing nonstop this whole time, so I think it makes sense for you to go first.",0.0
The tape is off.,0.0
Let's see who's going home.,0.0
Okay.,0.0
He's not done until he puts the block on top.,0.0
"Now, obviously, the plan for giant Jenga was to be a more extreme version of the game.",0.0
"But the tower was getting so tall, they couldn't even reach the top with a ladder.",0.0
"Oh, that is the most rickety ladder I've seen in my life.",0.0
"And because there was now a limit to how high the tower could go, eventually, they would run out of possible moves.",0.0
This might be the final move right here.,1.0
That was literally the last possible block to pull.,1.0
"So, JJ, you've ran out of luck.",1.0
What are you doing here?,1.0
"It's been a pleasure, bro.",1.0
No!,1.0
What?,1.0
Whoa.,1.0
No!,1.0
Surely not.,1.0
"You're here, standing.",1.0
An hour and a half Jenga game for that.,1.0
I'm speechless.,1.0
I don't know what's going on.,1.0
"He lost, and then he took me out.",1.0
That is insane.,1.0
I'm going to let you all vote if you think it was fair or not that JJ carried him out.,1.0
Go to the right side if you think it's fair.,1.0
Go to the left if you think it isn't.,0.0
I wish there was more evil people on that side.,0.0
Not fair.,0.0
Not fair.,0.0
"No fair, man.",0.0
No fair.,0.0
The people have spoken.,0.0
"With KSI out and AJ back in, 33 of you still were missed.",0.0
So that was fair?,0.0
"Yeah, that's a game.",0.0
I'm about to .,0.0
"Yo, yo, yo, yo, yo, yo, yo, yo, yo.",0.0
"I'm just saying, bro.",0.0
That's the game.,0.0
"Team Prime, we got this.",0.0
"Logan, smash this.",0.0
"Because that last game took hours, and I can't hold these YouTubers hostage forever, we pivoted to normal Jenga.",0.0
Yes.,0.0
I messed up.,0.0
We're on the block.,0.0
Let's do this.,0.0
OK.,0.0
"Immediately, the games began, and we're moving quickly.",0.0
"And soon, things started to get competitive.",0.0
There's no way.,0.0
You're so crazy.,0.0
"Oh, yo.",0.0
Are you kidding me?,0.0
"But suddenly, something unexpected happened.",0.0
"Oh, what the?",0.0
"Nico's got a great video idea if he wins this, so I want him to go out there and actually give it a try.",0.0
"Because of the way this challenge works, some of these creators accidentally paired themselves with their closest allies, and therefore, He was the best man at my wedding.",0.0
He flew 27 hours to be here. were even willing to sacrifice themselves for their friends.,0.0
"I'm going to cry, bro.",0.0
"Oh, my god.",0.0
This is how the UK does it.,1.0
You got to do it for your boys.,1.0
You got to be selfless.,1.0
"You got to just say, you know what?",1.0
Let them play.,1.0
"By this point, the towers had gotten so big.",1.0
She can't pull from the top two.,1.0
Oh!,1.0
"That even breathing on them the wrong way would cause them to collapse, costing the loser subscribers a million dollars.",1.0
"Oh, that wasn't even close.",1.0
That's impossible.,1.0
That was a lesson.,1.0
It's done for me.,1.0
Jenga got me.,1.0
And upon elimination after elimination.,1.0
"After elimination, we were coming down to the end of this challenge.",1.0
You hit me in the lip.,1.0
"I'm earning this million, fam.",1.0
"I mean, brother, you got one move.",1.0
Oh!,1.0
Oh!,1.0
Dude.,1.0
"Damn, man.",0.0
"Okay, he flew here all the way from India, and you eliminated him.",0.0
"It was very fun, man.",0.0
What do you think about us passing T-Series?,0.0
"Whoever crosses, I think it's for the YouTube community.",0.0
Whoever is the first needs to be respected.,0.0
Let's go.,0.0
I think this is 2014.,0.0
Are you doing?,0.0
I am very happy.,0.0
"Oh, now I wish you would have won.",0.0
The last tower standing was without a doubt the most competitive game we had.,0.0
Pull that bad boy.,0.0
These two were at it for more than two hours longer than the rest of the YouTubers.,0.0
That's crazy.,0.0
Oh!,0.0
Oh!,0.0
Oh!,0.0
Oh!,0.0
Oh!,0.0
Oh!,0.0
"No, no, no. You got it.",0.0
Yoink.,0.0
"Oh, no!",0.0
No!,0.0
No!,0.0
No!,0.0
Challenge three is officially over.,0.0
"And with that, let's bring in the best beds.",0.0
Okay.,0.0
Everyone has beds.,0.0
We'll see you in the morning for the fourth challenge.,0.0
And that concludes the first 24 hours of this challenge.,0.0
"And I'm going to be honest, it's actually pretty crazy.",0.0
All these YouTubers are just casually sleeping next to $1 million in cash.,0.0
"And by the end of this video, it could quite literally be yours.",0.0
Ayo!,0.0
"Good morning, love guy.",0.0
What's popping?,0.0
"Oh, my God.",0.0
That takes me back.,0.0
"I'm getting, like, tingles, bro.",0.0
Ohayo.,0.0
Ohayo?,0.0
It's good morning.,0.0
Ohayo.,0.0
Time to lock in and do it for the subscribers.,0.0
Good morning.,0.0
Good morning.,0.0
I have a surprise for all of you.,0.0
Is it how families?,0.0
It's better than your families.,1.0
"Oh, no. And for those of you who don't know who my friend Speed is, he's one of the largest creators on the entire planet.",1.0
And he was supposed to be here over 24 hours ago.,1.0
"However, Speed's plane just landed.",1.0
He's ridiculously late.,1.0
"And I wanted to give you guys the option, if you wanted to allow him in and play alongside one of your fellow creators.",1.0
I want him just to hop back on the plane and head out.,1.0
It's up to you guys.,1.0
"In this community, we're about inclusion.",1.0
And...,1.0
"No, I know it.",1.0
He hasn't been through it.,1.0
He knows nothing about life-size general.,1.0
He hasn't suffered.,1.0
"Oh, come on, bro.",1.0
Look at that mullet on him.,1.0
"He's already barking,",1.0
man.,0.0
I think it's time.,0.0
Go on the left if you want him in.,0.0
Go on the right if you don't.,0.0
We all do it together.,0.0
Get back on that plane.,0.0
"All right, it's final.",0.0
"Speed, they don't want you here.",0.0
All right.,0.0
This won't be the last time you see him.,0.0
So y'all gonna get out.,0.0
I remember all y'all faces.,0.0
Should have thought about that.,0.0
That was easy.,0.0
"And with that, bring in the fourth challenge.",0.0
Is it just Speed again?,0.0
"Oh, no. Bring him on in.",0.0
Deal or no deal?,0.0
"Almost immediately, everyone began to pick up on what the next challenge was.",0.0
What do you think's in the briefcase?,0.0
Eliminated and stay in boxes.,0.0
"Bring out Howie Mandel, please.",0.0
"And considering the last time we played this game, such a massive fan favorite, I knew we not only had to bring back the game, but also the face of the game one more time.",0.0
Howie!,0.0
Howie!,0.0
Howie!,0.0
Jimmy!,0.0
"Bro, it's been a while.",0.0
Wow.,0.0
It's like I'm live scrolling.,0.0
I need whoever has the most subscribers to come up here.,0.0
Oh.,0.0
Who has the most?,0.0
Don't even look at me.,0.0
"Logan, I guess you have the most.",0.0
"Before I explain the rules, you have to pick a competitor.",0.0
"I gotta go with you, Sam.",0.0
All right.,0.0
I now need you to pick a briefcase.,0.0
Any number.,0.0
I'll go with lucky number 11.,0.0
Seven of these briefcases say eliminated.,0.0
The rest are safe.,0.0
"Logan is gonna look inside the briefcase, and then Sam is gonna have to decide, does he want to steal it or let Logan keep it?",0.0
In the classic game of steal or no steal.,0.0
There you go.,0.0
How natural.,0.0
He said the thing.,0.0
This case is not safe.,0.0
"Oh, dang.",0.0
Do you trust what he's saying?,0.0
I don't.,0.0
How would he say it?,0.0
Really?,0.0
Steal or no steal.,0.0
I'm gonna go with steal.,0.0
You're gonna steal it.,0.0
Did Sam make the right choice?,0.0
Oh!,0.0
"Oh, my God!",0.0
"I'm sorry, Sam.",0.0
The Sam and Colby channel is now officially eliminated.,0.0
"And now that Logan's case has been stolen, he will continue to play until someone doesn't steal his case.",0.0
Who do you want to go up against now?,0.0
Kai.,0.0
Kai.,1.0
"What number do you want, Logan?",1.0
Number seven.,1.0
"Let's go, Kai!",1.0
I want to make sure no one can see what's in this.,1.0
"Kai, look at me.",1.0
Also not safe.,1.0
Not safe?,1.0
You think he's being honest?,1.0
I'm gonna go with steal.,1.0
Let me see why.,1.0
Oh!,1.0
Didn't even ask him anything.,1.0
"Growing up, I've been watching Logan since he started YouTube.",1.0
I know he acts in such situations.,1.0
"You can't fool me, bro.",1.0
You're that confident.,1.0
Briefcase!,1.0
How you open this?,1.0
"You, uh...",1.0
It is... safe.,1.0
He read it!,1.0
"Logan, like a book!",0.0
"Oh, my God.",0.0
Wow!,0.0
My heart is racing so fast right now.,0.0
Ludwig.,0.0
You want me back?,0.0
It's you.,0.0
It's you.,0.0
"For this one, Logan, because you said your heart was racing...",0.0
Do you mind putting on this Samsung Galaxy Ring?,0.0
I don't mind.,0.0
I want to measure your heart rate.,0.0
"And Luddy, do you mind putting this ring on?",0.0
"Yeah, no worries.",0.0
We'll be able to see it in real time.,0.0
"Yeah, that's right.",0.0
We're going to use the Samsung Galaxy Z Flip 6 to track the players' heart rates as they try to bluff each other.,0.0
Logan's 106 right now.,0.0
What?,0.0
Ludwig's 87.,0.0
"From what I see in here, I'm going to ask you to keep this case.",0.0
Ludwig's getting a bit stressed.,0.0
I got a little stressed out when he started saying to keep stuff.,0.0
Surely the best move to use to keep that habit is to keep the guess.,0.0
I didn't even see it.,0.0
Can I keep it?,0.0
What is happening in your own heart?,0.0
"Carl, actually, what is happening there?",0.0
"It's going crazy, I'm going to be honest.",0.0
It's at 103 right now.,0.0
Okay.,0.0
This one word will change the life of a follower.,0.0
A million dollars.,0.0
He's doing his thing.,0.0
Steal or no steal.,0.0
No steal.,0.0
Logan Paul is...,0.0
Saved!,0.0
"I'm ready, I'm ready.",0.0
There's only one case for me.,0.0
I know.,0.0
Case 14.,0.0
We don't even have to look at it.,0.0
I want it.,0.0
I'm stealing it.,0.0
I traveled 27 hours to be here.,0.0
Let's see if it was all for nothing.,0.0
Oh my God.,0.0
Oh my God.,1.0
There's your lucky case.,1.0
27 hours.,1.0
It's nice seeing the eliminated cases go.,1.0
This is so heartbreaking.,1.0
Just don't hit a kangaroo on your way home.,1.0
"I don't like you, Nolan.",1.0
And the brutality of these cases didn't stop there.,1.0
No steal.,1.0
Because the most brutal was yet to come.,1.0
Oh my gosh.,1.0
Oh.,1.0
"I feel stabbed, I do.",1.0
"Yeah, that was crazy.",1.0
I don't want to lie.,1.0
You don't want to look at her in the eyes when she opens it?,1.0
Oh God.,1.0
It says eliminated.,1.0
I think she's acting.,1.0
Steal or no steal.,1.0
Steal.,0.0
She's smiling.,0.0
What did she just do?,0.0
Holy crap.,0.0
Her heart rate got up to 152.,0.0
She's a demon.,0.0
"And even though she was lied to, Valkyrie wasn't afraid to start playing that game herself.",0.0
With only two eliminates and three saves left.,0.0
So now she has another chance to be deceptive.,0.0
"What I just watched, I'm shocked.",0.0
That's crazy.,0.0
I can't trust anyone.,0.0
You look concerned.,0.0
"Last time, she was crying.",0.0
"Oh, she's the happiest I've ever seen her.",0.0
This is crazy.,0.0
It is safe.,0.0
Steal or no steal.,0.0
I am going to steal.,0.0
I'm going to let the audience react.,0.0
"Three, two, one.",0.0
Oh my God.,0.0
She's good.,0.0
These are the four remaining contestants.,0.0
Only two saves and two elimination remains.,0.0
I'll do it.,0.0
"While she's grabbing her briefcase, Marques, what do you think of the Samsung Galaxy Z Flip 6?",0.0
"Oh, it's convenient you picked me for this one.",0.0
It looks pretty good.,0.0
"Anyways, let's get back to this.",0.0
"If you want to monitor your own heart rate and track your steps, check out the Samsung Galaxy Ring and the Samsung Galaxy Z Flip 6.",0.0
Do you want what's in that case?,0.0
No. She wants it.,0.0
She wants it.,0.0
"I feel like the last two, it seemed like you pushed a safe pretty quickly.",0.0
And I don't think you'd do that three times in a row.,0.0
No steal.,0.0
You read me like a book.,0.0
There is only one eliminated left.,0.0
You were my team captain.,0.0
I trust you.,0.0
We got the last eliminated.,0.0
"If they had trust, he would show her the case right now.",0.0
I don't think he's telling the truth.,0.0
Steal or no steal.,0.0
"Okay, no steal.",0.0
"If this says eliminate, they both move on.",0.0
Can you trust MKBHD?,0.0
"Oh, he doesn't know how to lie.",0.0
And these were the two that weren't chosen.,0.0
Go ahead and open them.,0.0
They both will be safe.,0.0
"And after that bloodbath, these 10 are what remain.",0.0
Only one of them can win their subscribers the million dollar prize.,0.0
I don't feel good.,0.0
"I can't do this, bro.",0.0
"I can barely move, bro.",0.0
This is where the game kind of gets hard because now we've got to eliminate our new acquaintances.,0.0
And that kind of sucks.,0.0
It's now time for the fifth challenge.,0.0
Switch the floor.,0.0
There are five pairs of two dots.,0.0
I once again need you all to pair up into groups of two.,0.0
"And this time, you'll be working together.",0.0
I'm down.,0.0
I'm down.,0.0
You got this?,0.0
I've got this.,0.0
"Kai, you trust this man with the million bucks?",0.0
It's my brother.,0.0
I trust Kai.,0.0
Why you two?,0.0
The female bond.,0.0
You two been getting along well?,0.0
"Yeah, because all my friends out.",0.0
And he speaks French.,0.0
"All right, Carl, blindfold them all.",0.0
I'll see you on the other side.,0.0
Dark in here.,0.0
"Now that everyone is blindfolded, bring in the set.",0.0
"Hey, bro.",0.0
"Hey, bro.",0.0
This room is being transformed right now.,0.0
I lean to my left.,0.0
There is something hard.,0.0
No. What do you think is going on?,0.0
I smell a bit of gas.,0.0
"I touch here, it's cloth.",0.0
Yeah.,0.0
"Jimmy, is this in print?",0.0
Stop touching.,0.0
I asked you.,0.0
"All right, everybody, remove your blindfold.",0.0
Go.,0.0
Whoa.,0.0
"Oh, my god.",0.0
"Guys, I'm sure you all pieced together.",0.0
This is a team cooking challenge.,0.0
"Let's go, baby.",0.0
"Let's go, baby.",0.0
"Let's go, baby.",0.0
I am terrified.,0.0
I can't cook.,0.0
"Bro, how'd you end up with Nick?",0.0
He said it.,0.0
That's crazy.,0.0
I'm cooked.,0.0
You've cooked before?,0.0
"No, I'm cooked.",0.0
"Oh, he's.",0.0
With this talent.,0.0
"Bro, the best things I cook is eggs, toast, and cereal.",0.0
We've been on a cooking team before.,0.0
We have.,0.0
We've been on a cooking team before.,0.0
So you have some experience.,0.0
"No, we did bad.",0.0
We did bad.,0.0
Just don't do that again.,0.0
We will be bringing in three judges.,0.0
They will rate all your meals on a scale of 1 to 10.,0.0
The three teams with the highest ratings move on.,0.0
The two teams with the lowest ratings are eliminated.,0.0
"Bring out our first judge, Joey Chestnut.",0.0
No way!,0.0
Joey!,0.0
What better man to judge your food than the literal best eater on the planet?,0.0
He broke so many food world records that Guinness gave him a world record of breaking the most world records.,0.0
"And now for our second judge, Miranda Cosgrove.",0.0
"Hi, Carly.",1.0
I'm losing my mind.,1.0
Kai was excited about that one.,1.0
"I'm excited, bro.",1.0
"Our third and final judge, bring him on out.",1.0
He needs no introduction.,1.0
I show speed.,1.0
"Oh, my god.",1.0
Watch this.,1.0
That's all I got to say.,1.0
The time has officially started.,1.0
You guys can cook anything you want.,1.0
This time is going to go by way faster than you think.,1.0
"Your dish will be judged on taste, creativity, and presentation.",1.0
The race has begun.,1.0
Let's see what they whip up.,1.0
"And I, Carly, are ordered by the Spencer.",1.0
Nothing is spaghetti tacos.,0.0
Spaghetti tacos with the...,0.0
What are you two making?,0.0
"We are making a cordon bleu, which is a French dish.",0.0
What are you two making?,0.0
"Chocolate cake, some mac and cheese.",0.0
Okay.,0.0
"That hurts, that hurts, that hurts, that hurts.",0.0
"I'm trying to do a Spanish tortilla, and he's trying to do a pie rice.",0.0
Clashing two countries together.,0.0
The two make...,0.0
A war?,0.0
A war in their mouth.,0.0
"Oh, my gosh.",0.0
This looks good already.,0.0
There's just onions and some spices.,0.0
This man was mentored by Gordon Ramsay.,0.0
"So, basically, there's only four slots besides these two.",0.0
It's going to be so embarrassing if the two women get eliminated for cooking.,0.0
"No, it's not, because women do more than cook.",0.0
"So, for dessert, we're making chocolate-covered strawberries.",0.0
I'm really hungry.,0.0
I can't wait to eat.,0.0
Get ready to put everything down.,0.0
"Okay, okay.",0.0
"Please, please, please.",0.0
"Oh, okay.",0.0
It looks good.,0.0
"Jive, those are cheese?",0.0
"Yo, yo, yo.",0.0
"Bro, you got to hold the sound.",0.0
A million dollars is riding on this.,0.0
"Three, two, one.",0.0
Stop what you're doing.,0.0
The time is officially up.,0.0
They're going first.,0.0
What we're eating tonight is a French cordon bleu.,0.0
I actually like this.,0.0
"Yeah, the asparagus are good.",0.0
Whatever you judges are ready.,0.0
I'll start.,0.0
This is really good.,0.0
"Whoa, a nine.",0.0
Whoa.,0.0
"Whoa, these are high numbers.",0.0
Whoa!,0.0
Your total score was 26.,0.0
All right.,0.0
Are you guys ready?,0.0
"That was a little intimidating, but...",0.0
Bring it on up.,0.0
All right.,0.0
We wanted to go with American comfort food.,0.0
I don't want to hype y'all up until I've tasted it.,0.0
Of course.,0.0
But I think this is going to taste all right.,0.0
Really good.,0.0
Amazing.,0.0
"Joey, when you're ready.",0.0
Whoa.,0.0
That was delicious.,0.0
Joey!,0.0
I love them.,0.0
"Sweet, based on that reaction, I assume you're going to give something lower.",0.0
I'm going to let you go.,0.0
Nine.,0.0
"Yes, thank you.",0.0
Are you about to cry?,0.0
Don't do this to me.,0.0
"Hey, don't manipulate.",0.0
"Don't, no. Shmeed, vote based on the food.",0.0
I need you to turn around.,0.0
"Shmeed, hey, hey, focus.",0.0
"That's fair, that's fair.",0.0
Oh.,0.0
That is also a 26.,0.0
"You're tripping, bro.",0.0
A team?,0.0
"You can't just pass out tears like that because you like to eat, bro.",0.0
There you go.,0.0
Welcome to Kai and AJ's Ratatouille.,0.0
Three.,0.0
Bodega.,0.0
First things up.,0.0
Miranda.,0.0
"Oh, yeah.",0.0
"We have the famous, the one and only Spencer Spaghetti Faso.",0.0
That's pretty creative.,0.0
"AJ, who do we have in the middle?",0.0
I show speed.,0.0
I show speed.,0.0
Who is the best football player of all time?,0.0
Cristiano Ronaldo.,0.0
Ronaldo.,0.0
Ronaldo Foster.,0.0
Just for you.,0.0
Don't tell him too much.,0.0
Now listen.,0.0
Don't tell him too much.,0.0
Ronaldo fer.,0.0
Show speed.,0.0
Bring out the Tower of Records.,0.0
Records Tower.,0.0
When you eat it.,0.0
Yeah.,0.0
You can feel it.,0.0
Oh.,0.0
Oh.,0.0
Yo.,0.0
Oh.,0.0
Oh.,0.0
Oh.,0.0
Oh.,0.0
Oh.,0.0
Oh my gosh.,0.0
Oh my gosh.,0.0
I don't know guys.,0.0
I don't think I know the blood right.,0.0
"You're good, you're good.",0.0
Are you hungry?,0.0
You just came off of Grish sponsored.,0.0
Good shrimp.,0.0
But he was that damn boy.,0.0
"No, don't.",0.0
"Wait, wait, wait, wait.",0.0
Really?,0.0
All right.,0.0
Miranda!,0.0
Yeah.,0.0
It's a solid spaghetti taco.,0.0
"I love the show, but at the end of the day...",0.0
It's about the food.,0.0
It's about the food.,0.0
"Okay, three, two, one.",0.0
Reveal it.,0.0
Ooh.,0.0
Ooh!,0.0
Whoa.,0.0
There we go.,0.0
"All right, take it away.",0.0
We made a creamy chicken tomato pasta.,0.0
This was a dessert inspired by my father.,0.0
He's not here with us.,0.0
"Like, in this room, he's still very much alive.",0.0
"Oh, no, he's not!",0.0
"It's, like, exquisite.",0.0
You know?,0.0
It's like a lemon punch of meat.,0.0
It's the meat.,0.0
It's meat punch of meat.,0.0
I don't want to eat too much.,0.0
It's really good.,0.0
"Yeah, here, I'll move these for her.",0.0
Wow.,0.0
Wow.,0.0
"Gotta say, Feastewel's on strawberries tastes amazing.",0.0
"It's very good, right?",0.0
"Yeah, you should go to Walmart and buy it right now, whoever's watching this.",0.0
I'll do it right after this.,0.0
I want to eat more of it.,0.0
I really liked it.,0.0
That's something that I will order.,1.0
"Speed, not to cut you off, but that's officially above 16, which means these two have now been eliminated.",1.0
